DATAFLOW,REF_AREA: Reference area,FREQ: Frequency of observation,MEASURE: Measure,UNIT_MEASURE: Unit of measure,DURATION: Duration,HEAT_STRESS: Heat stress thresholds,RET_PERIOD: Return periods,HURRICANE_WIND_SCALE: Hurricane wind scale thresholds,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,UNIT_MULT: Unit multiplier,DECIMALS: Decimals
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),VCT: Saint Vincent and the Grenadines,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2007,0.313422999,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),VCT: Saint Vincent and the Grenadines,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2008,0.313422999,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),VCT: Saint Vincent and the Grenadines,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2009,0.313422999,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),VCT: Saint Vincent and the Grenadines,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2010,0.313422999,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),VCT: Saint Vincent and the Grenadines,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2011,0.313422999,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),VCT: Saint Vincent and the Grenadines,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2012,0.313422999,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),VCT: Saint Vincent and the Grenadines,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2013,0.313422999,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),VCT: Saint Vincent and the Grenadines,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2014,0.313422999,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),VCT: Saint Vincent and the Grenadines,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2015,0.313422999,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),VCT: Saint Vincent and the Grenadines,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2016,0.313422999,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),VCT: Saint Vincent and the Grenadines,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2017,0.313422999,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),VCT: Saint Vincent and the Grenadines,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2018,0.313422999,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),VCT: Saint Vincent and the Grenadines,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2019,0.313422999,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),VCT: Saint Vincent and the Grenadines,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2020,0.313422999,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2000,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2001,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2002,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2003,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2004,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2005,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2006,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2007,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2008,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2009,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2010,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2011,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2012,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2013,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2014,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2015,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2016,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2017,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2018,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2019,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),EU27: European Union (27 countries),A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2020,1.28474494,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2000,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2001,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2002,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2003,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2004,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2005,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2006,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2007,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2008,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2009,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2010,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2011,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2012,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2013,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2014,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2015,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2016,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2017,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2018,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2019,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),SUR: Suriname,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2020,0.506334038,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2000,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2001,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2002,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2003,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2004,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2005,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2006,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2007,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2008,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2009,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2010,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2011,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2012,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2013,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2014,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2015,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2016,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2017,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2018,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2019,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),THA: Thailand,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_25: 25 years,_Z: Not applicable,2020,0.363046321,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),ABW: Aruba,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2000,0.112649739,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),ABW: Aruba,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2001,0.112649739,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),ABW: Aruba,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2002,0.112649739,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),ABW: Aruba,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2003,0.112649739,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),ABW: Aruba,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2004,0.112649739,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),ABW: Aruba,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2005,0.112649739,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),ABW: Aruba,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2006,0.112649739,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),ABW: Aruba,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2007,0.112649739,,0: Units,2: Two
OECD.ENV.EPI:DSD_ECH@COAS_FLOOD(1.0),ABW: Aruba,A: Annual,CF_LAND_IND: Land exposure to coastal flooding,PT_LAR: Percentage of land area,_Z: Not applicable,_Z: Not applicable,Y_50: 50 years,_Z: Not applicable,2008,0.112649739,,0: Units,2: Two
